file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
101431471_dup.jpg,1333,2000,"[500.06519447440314, 175.75116559683522, 381.9022082883963, 444.2488344031644]",Kid,Mongoloid,unmasked,light,Happiness,Male
10143789_dup.jpg,2000,1333,"[769.9999999999886, 612.1077170013893, 484.1466742246795, 699.6017214733921]",Senior,Mongoloid,unmasked,light,Happiness,Male
10144874_dup.jpg,1375,2000,"[952.208652913129, 154.894735054153, 218.173979823232, 304.53947435468814]",Senior,Mongoloid,unmasked,light,Happiness,Male
101501347_dup.jpg,1335,2000,"[624.2942723274583, 383.2965727069565, 165.49711149475166, 186.73302140918574]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
10152563_dup.jpg,2000,1333,"[540.7418849961368, 786.3081575600074, 266.7861392151872, 319.183318207106]",20-30s,Mongoloid,masked,mid-light,Neutral,Male
101533397_dup.jpg,1333,2000,"[602.9999999999977, 264.01773444639355, 260.2315168826698, 350.2102572521492]",20-30s,Mongoloid,unmasked,light,Neutral,Male
101558170_dup.jpg,1333,2000,"[845.0002500625088, 260.99999999999807, 89.99824956239196, 120.9999999999995]",40-50s,Caucasian,unmasked,light,Happiness,Male
1016585_dup.jpg,2000,1330,"[364.4057119215256, 445.87771461441326, 440.38668771017507, 729.650770931309]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
101671855_dup.jpg,625,2000,"[1000.8264462809908, 95.95867768595032, 220.34710743801608, 252.8151480280362]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
101677134_dup.jpg,1333,2000,"[1090.0037509377278, 282.99999999999767, 250.99624906225898, 305.999999999998]",20-30s,Mongoloid,unmasked,light,Happiness,Male
101710664_dup.jpg,1333,2000,"[519.0040010002457, 330.9999999999971, 239.99424856213707, 306.9999999999949]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
101889210_dup.jpg,1333,2000,"[120.79796422722127, 135.84900821533807, 393.01055440122474, 508.0043102852247]",20-30s,Mongoloid,unmasked,light,Neutral,Male
101965764_dup.jpg,1333,2000,"[963.515307432782, 607.8741074574326, 50.927119692601075, 60.826689770177396]",Kid,Caucasian,unmasked,mid-light,Happiness,Male
102037099_dup.jpg,2000,1124,"[792.5801618247957, 1110.8806989728378, 40.05997688217428, 51.88069897282422]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
102037099_dup.jpg,2000,1124,"[777.9796586413955, 1301.1324738862202, 38.13767720715398, 45.2159031784099]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
102037099_dup.jpg,2000,1124,"[426.97177767925615, 1355.5328573977447, 34.606410799084586, 50.16139258854844]",40-50s,Caucasian,unmasked,light,Fear,Male
102037099_dup.jpg,2000,1124,"[395.190380006627, 654.686358132393, 40.96269033361108, 38.15091830678295]",40-50s,Caucasian,unmasked,light,Fear,Male
102037099_dup.jpg,2000,1124,"[526.5097237545876, 1390.8577817558773, 22.60010501164693, 43.80290620408488]",40-50s,Caucasian,unmasked,light,Neutral,Male
102213101_dup.jpg,1333,2000,"[946.7356120772214, 253.02221409999336, 162.2643879227804, 256.97778590000667]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
102361409_dup.jpg,1333,2000,"[413.6209754836582, 302.88977558738804, 165.77388629872715, 220.11022441261218]",40-50s,Mongoloid,unmasked,light,Happiness,Male
102458272_dup.jpg,1333,2000,"[436.4130464860594, 165.54417030231534, 199.53136761451026, 209.45582969768336]",20-30s,Caucasian,unmasked,light,Anger,Male
102567826_dup.jpg,625,2000,"[939.4080547307533, 92.6154986042283, 121.63456176605331, 174.58973816170356]",Senior,Caucasian,unmasked,light,Happiness,Male
102582250_dup.jpg,1333,2000,"[568.112511999671, 165.21025725215029, 252.6717563875861, 366.7897427478525]",20-30s,Mongoloid,unmasked,light,Happiness,Male
102830900_dup.jpg,625,2000,"[1180.4818854020932, 128.79106593822146, 62.05773487990957, 66.8899800157213]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
103032323_dup.jpg,1333,2000,"[1020.00350087522, 290.99999999999943, 245.99649912477958, 330.4868519909824]",Senior,Mongoloid,unmasked,mid-light,Neutral,Male
103205080_dup.jpg,1333,2000,"[592.00100025006, 342.99999999999835, 242.9982495623883, 308.9999999999987]",20-30s,Mongoloid,unmasked,light,Happiness,Male
103206497_dup.jpg,1098,2000,"[412.99999999999955, 121.99999999999987, 193.99999999999966, 235.99990778097995]",20-30s,Caucasian,unmasked,light,Neutral,Male
103329072_dup.jpg,1333,2000,"[725.0015003750922, 277.99999999999795, 290.99774943735684, 349.9999999999988]",Senior,Mongoloid,unmasked,light,Neutral,Male
103437212_dup.jpg,2000,1335,"[464.20133450328785, 573.196177125031, 180.0573874135877, 213.81459953046527]",20-30s,Mongoloid,unmasked,light,Happiness,Male
103438729_dup.jpg,1333,2000,"[927.3635466472654, 296.09948293479334, 229.13655204072867, 294.9005170651983]",20-30s,Mongoloid,unmasked,light,Happiness,Male
103440257_dup.jpg,1330,2000,"[765.0018110970842, 290.9999999999999, 53.9979876699066, 152.9999999999997]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
103549661_dup.jpg,1333,2000,"[675.0000000000001, 353.9999999999997, 195.1015063666108, 283.57214002125494]",Kid,Caucasian,unmasked,light,Happiness,Male
103601702_dup.jpg,1333,2000,"[1007.381445889383, 322.3577804561103, 414.022674454391, 465.97199508801435]",Kid,Caucasian,unmasked,light,Sadness,Male
103639814_dup.jpg,1333,2000,"[1042.1415313325156, 309.99999999999943, 217.51341612598804, 311.4441469463361]",40-50s,Mongoloid,unmasked,light,Happiness,Male
103893107_dup.jpg,1334,2000,"[888.003135128937, 249.9999999999995, 283.9959243323816, 351.0000000000008]",20-30s,Mongoloid,unmasked,light,Neutral,Male
104176404_dup.jpg,2000,666,"[76.31240712765923, 632.5700000000021, 483.58540457446736, 667.4247407963933]",20-30s,Caucasian,unmasked,light,Neutral,Male
104204411_dup.jpg,1376,2000,"[1115.1810150843185, 673.4670640565041, 103.49893578176277, 147.1359437150822]",20-30s,Mongoloid,unmasked,light,Neutral,Male
104242167_dup.jpg,2000,1333,"[654.8408626691497, 186.3880023532715, 179.80494685140087, 260.94302705153154]",20-30s,Caucasian,unmasked,light,Surprise,Male
104283158_dup.jpg,1333,2000,"[706.1765875518831, 144.03092882853616, 409.0704456411737, 552.5987247266728]",20-30s,Mongoloid,unmasked,light,Happiness,Male
104301021_dup.jpg,2000,1431,"[378.1030728232724, 137.1046066152957, 144.82893783622282, 195.92802280023082]",20-30s,Caucasian,unmasked,light,Happiness,Male
104373525_dup.jpg,1333,2000,"[923.0010002500549, 110.99999999999895, 318.99774943735724, 387.99999999999795]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
104412423_dup.jpg,2000,1333,"[159.80006647831158, 245.43458980044323, 714.6152567724788, 960.5654101995543]",20-30s,Negroid,unmasked,dark,Happiness,Male
104415446_dup.jpg,1258,2000,"[1263.4111736837733, 84.03049255956148, 108.588826316226, 128.96950744043855]",Senior,Caucasian,unmasked,light,Happiness,Male
10444280_dup.jpg,2000,1331,"[531.2058495984999, 547.0000000000022, 263.69122560225196, 359.37261635420595]",20-30s,Mongoloid,masked,light,Sadness,Male
10461820_dup.jpg,1331,2000,"[1152.8556844657737, 265.91954052766926, 349.2670223990698, 495.55095809040165]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
10462043_dup.jpg,2000,1331,"[799.994157509154, 363.9999999999975, 396.0058424908379, 524.9999999999992]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
10464694_dup.jpg,1331,2000,"[1150.1291918854506, 255.21027624256877, 358.1411383697231, 507.5909905491537]",20-30s,Mongoloid,unmasked,light,Anger,Male
10465140_dup.jpg,1331,2000,"[1176.000887917492, 253.99999999999977, 278.9982241650146, 403.0000000000001]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
104850331_dup.jpg,1333,2000,"[756.0000000000007, 282.0000000000001, 242.83946925903152, 333.41640917571954]",20-30s,Caucasian,unmasked,light,Happiness,Male
104880284_dup.jpg,1333,2000,"[1001.2095264133832, 260.00000000000057, 370.79047358661785, 460.66862345072707]",20-30s,Negroid,unmasked,dark,Happiness,Male
1049638_dup.jpg,1500,2000,"[1037.8321511271822, 127.7128000000001, 350.0081333561983, 444.28719999999794]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
10499309_dup.jpg,1333,2000,"[1070.6461580523858, 50.98651991668672, 313.35384194761036, 413.87451681989694]",20-30s,Mongoloid,unmasked,light,Happiness,Male
105125598_dup.jpg,1333,2000,"[776.1165552150236, 319.000000000001, 395.7328920295324, 598.7123159420917]",20-30s,Mongoloid,unmasked,light,Neutral,Male
10516477_dup.jpg,1333,2000,"[830.6795577956373, 301.91501261067293, 308.57055076116615, 385.4119941348044]",Senior,Mongoloid,unmasked,mid-light,Happiness,Male
105272815_dup.jpg,1333,2000,"[888.0000000000089, 196.82389815449824, 180.4410754686828, 233.1082215135244]",Senior,Caucasian,unmasked,light,Neutral,Male
10532673_dup.jpg,2000,1999,"[546.0963636363637, 252.99999999999994, 456.23465234332645, 649.0360952651006]",Senior,Mongoloid,unmasked,light,Happiness,Male
105497805_dup.jpg,2000,1328,"[477.75649188577074, 248.2361122419346, 334.6761391998934, 444.38353677017795]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
1055836_dup.jpg,2000,1500,"[881.7153143217657, 502.2357176619012, 350.30916968638303, 477.4600198917972]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
105710709_dup.jpg,1333,2000,"[1193.9992498124495, 153.99999999999966, 172.00075018754524, 190.99999999999952]",20-30s,Negroid,unmasked,mid-dark,Neutral,Male
105711016_dup.jpg,1333,2000,"[1197.6666377181834, 172.7071103432956, 208.33336228181233, 247.68560198298576]",Teenager,Negroid,unmasked,mid-dark,Happiness,Male
105983772_dup.jpg,1234,2000,"[522.0393477842423, 0.0, 221.96065221575793, 229.51667133949755]",20-30s,Caucasian,unmasked,light,Happiness,Male
10599970_dup.jpg,1265,2000,"[1148.2631623646155, 193.9999999999994, 204.73683763538455, 266.4672036990676]",20-30s,Mongoloid,unmasked,light,Happiness,Male
10602465_dup.jpg,2000,1333,"[556.7307550187551, 392.89341876886823, 251.583806943506, 310.1153305505802]",40-50s,Mongoloid,unmasked,light,Sadness,Male
106063524_dup.jpg,1332,2000,"[821.0022540818662, 472.0000000000002, 332.99624319689303, 454.00000000000136]",Kid,Caucasian,unmasked,light,Happiness,Male
106102984_dup.jpg,1333,2000,"[478.65403196330226, 261.14444391228875, 115.95204754300113, 146.92780641626817]",Teenager,Negroid,unmasked,mid-dark,Happiness,Male
106204422_dup.jpg,1125,2000,"[994.4317992559397, 461.658446198653, 45.57200478364341, 64.21849899326175]",20-30s,Caucasian,unmasked,light,Happiness,Male
106208713_dup.jpg,1333,2000,"[925.793834066319, 151.76440762179521, 241.35330209741406, 331.99999999999994]",20-30s,Negroid,unmasked,mid-dark,Neutral,Male
106448663_dup.jpg,1587,2000,"[728.080130051947, 620.6447393005318, 136.81302987879053, 162.7631538718469]",Baby,Caucasian,unmasked,light,Neutral,Male
106569890_dup.jpg,1333,2000,"[846.9999999999885, 257.9999999999991, 221.99999999999804, 260.9999999999987]",40-50s,Caucasian,unmasked,light,Neutral,Male
106661575_dup.jpg,1333,2000,"[841.0032508126927, 342.9999999999985, 303.99324831207434, 368.99999999999574]",Kid,Caucasian,unmasked,mid-light,Neutral,Male
106666681_dup.jpg,1334,2000,"[513.5744441146329, 718.4812602004015, 210.19148137154548, 235.2887561202429]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
106678432_dup.jpg,1333,2000,"[746.9999999999939, 353.9999999999985, 233.99674918729872, 330.9999999999957]",20-30s,Mongoloid,unmasked,light,Neutral,Male
106694219_dup.jpg,2000,1333,"[351.8521089896945, 433.48195236745244, 154.66874915695306, 200.11265591975655]",20-30s,Mongoloid,unmasked,light,Happiness,Male
106752326_dup.jpg,2000,1600,"[623.8169335409174, 908.9591933197181, 315.8878834177325, 216.04080668025895]",20-30s,Caucasian,unmasked,light,Happiness,Male
106977913_dup.jpg,1334,2000,"[1000.1762127875611, 215.88509878039477, 232.70083943288023, 287.3810246717873]",20-30s,Mongoloid,unmasked,light,Happiness,Male
107015381_dup.jpg,1448,2000,"[990.2070029319874, 74.79750513812391, 174.9652938428282, 253.20249486187558]",20-30s,Caucasian,unmasked,mid-light,Happiness,Male
107042783_dup.jpg,1333,2000,"[523.7975051381239, 287.73840087922474, 219.79078676940856, 256.2615991207748]",20-30s,Mongoloid,unmasked,light,Happiness,Male
107080215_dup.jpg,1333,2000,"[749.0037509377288, 567.9999999999965, 419.99949987496416, 298.99999999999596]",40-50s,Mongoloid,unmasked,mid-light,Anger,Male
107157587_dup.jpg,2000,1333,"[569.9181612109101, 238.16053074096277, 201.1320876921054, 292.7154559253655]",20-30s,Caucasian,unmasked,light,Neutral,Male
107217322_dup.jpg,1333,2000,"[528.0022505626387, 165.0, 299.9962490622637, 400.9999999999973]",20-30s,Negroid,unmasked,dark,Happiness,Male
107245673_dup.jpg,1330,2000,"[889.1290235872993, 473.00000000000017, 84.74195282540339, 104.87105213989227]",Baby,Caucasian,unmasked,light,Neutral,Male
107246247_dup.jpg,1500,2000,"[209.00365965233263, 0.0, 438.98719121683456, 540.0000000000001]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
107293687_dup.jpg,1333,2000,"[870.7627905371244, 202.99999999999943, 246.019499222864, 306.9999999999998]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
107387419_dup.jpg,1334,2000,"[1194.8322758888864, 501.12437675021675, 130.9689930444221, 162.04548869612418]",20-30s,Mongoloid,unmasked,light,Neutral,Male
107407560_dup.jpg,1330,2000,"[1320.0007378543664, 226.99999999999986, 165.99892675728245, 179.99999999999983]",Kid,Mongoloid,unmasked,light,Happiness,Male
107446106_dup.jpg,1330,2000,"[758.4076522222332, 198.61842306407715, 116.59234777777178, 132.02631623646096]",Kid,Mongoloid,unmasked,mid-light,Neutral,Male
107462747_dup.jpg,2000,1333,"[478.6246211899105, 227.2979910292191, 287.42426350626124, 411.84509543553105]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
107604375_dup.jpg,1125,2000,"[781.3301476041934, 151.52871402608213, 170.93779335412478, 198.20573431244827]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
107656295_dup.jpg,1330,2000,"[1236.051773157515, 405.1043537649521, 74.02792174938915, 95.62659253801128]",Kid,Mongoloid,unmasked,mid-light,Happiness,Male
107686007_dup.jpg,1333,2000,"[1088.1479913973876, 254.34644926141425, 274.2735404467585, 334.16986544635006]",20-30s,Mongoloid,unmasked,light,Neutral,Male
107862148_dup.jpg,1131,2000,"[808.3500000000013, 286.9999999999998, 408.3499999999979, 731.7836669090901]",20-30s,Caucasian,unmasked,light,Happiness,Male
107879514_dup.jpg,1333,2000,"[927.4799588326894, 191.00000000000145, 271.3867764461783, 339.7768595041324]",Senior,Caucasian,unmasked,mid-light,Sadness,Male
107880024_dup.jpg,1459,2000,"[1366.4517914513083, 135.34483472073268, 215.2848172851609, 313.42184043218765]",Senior,Caucasian,unmasked,light,Sadness,Male
107892076_dup.jpg,1358,2000,"[831.9980200723704, 159.99999999999997, 410.00593978288987, 554.0000000000001]",20-30s,Caucasian,unmasked,light,Happiness,Male
107970368_dup.jpg,2000,1545,"[632.5258847532946, 212.01051840721263, 260.21117287005904, 365.98948159278746]",20-30s,Caucasian,unmasked,light,Neutral,Male
108053825_dup.jpg,1333,2000,"[818.9999999999944, 211.99999999999807, 329.99674918729824, 441.99999999999636]",Kid,Caucasian,unmasked,light,Neutral,Male
108063753_dup.jpg,1333,2000,"[571.0054701231755, 247.18721053958285, 90.60150929445587, 110.41819100844447]",20-30s,Caucasian,unmasked,light,Happiness,Male
10807070_dup.jpg,2000,1333,"[659.371685084619, 235.45105587670886, 174.6231519357459, 223.57640931391128]",Kid,Mongoloid,unmasked,light,Happiness,Male
108165616_dup.jpg,1333,2000,"[642.9058382129724, 175.00000000000043, 260.09416178702804, 356.5742266084168]",Senior,Mongoloid,unmasked,mid-light,Happiness,Male
108269240_dup.jpg,1333,2000,"[867.6466979025816, 236.3245733237169, 226.32334895129597, 267.67542667628294]",20-30s,Caucasian,unmasked,light,Neutral,Male
10842866_dup.jpg,2000,1333,"[529.1359849944727, 356.0052592036058, 265.86401500553063, 325.4114594387416]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
10899579_dup.jpg,2000,1334,"[543.9969790604077, 522.0000000000041, 224.73776404473054, 296.55944656008353]",20-30s,Mongoloid,unmasked,light,Neutral,Male
10964055_dup.jpg,1334,2000,"[1204.2499901312217, 339.9169481052282, 202.9147125749506, 269.8869409886644]",20-30s,Mongoloid,unmasked,light,Happiness,Male
10977423_dup.jpg,2000,2000,"[824.1006239168764, 443.3002246953391, 464.8622183707278, 680.8267077136326]",20-30s,Mongoloid,unmasked,light,Happiness,Male
1109504_dup.jpg,1333,2000,"[1116.323800319987, 463.4207753922858, 217.6761996800222, 267.0474651975927]",20-30s,Mongoloid,masked,light,Neutral,Male
1109505_dup.jpg,1356,2000,"[1133.0050896545315, 349.0000000000001, 257.99600098572455, 329.0000000000005]",20-30s,Mongoloid,masked,light,Neutral,Male
11127299_dup.jpg,1333,2000,"[867.9117849062569, 124.49316284344998, 167.53916855205478, 240.24881313015018]",20-30s,Mongoloid,unmasked,light,Happiness,Male
1120865_dup.jpg,2000,1338,"[597.9808448833172, 333.74482120144376, 190.79949017697353, 222.43666364141237]",Senior,Mongoloid,unmasked,light,Happiness,Male
1121885_dup.jpg,1428,2000,"[1066.5318453621994, 320.6112287412049, 282.52126220999537, 348.331171830338]",20-30s,Mongoloid,masked,light,Neutral,Male
1121887_dup.jpg,1583,2000,"[990.4078021398842, 262.8947896014801, 350.3882967901715, 422.92818969584863]",20-30s,Mongoloid,masked,mid-light,Neutral,Male
1121891_dup.jpg,1333,2000,"[841.0017504375909, 402.9999999999978, 377.9974993748365, 464.9999999999901]",20-30s,Mongoloid,masked,light,Neutral,Male
1121892_dup.jpg,1328,2000,"[543.9999999999995, 246.0296951340313, 297.68131567686464, 371.55810541954355]",20-30s,Mongoloid,masked,light,Neutral,Male
1128903_dup.jpg,1333,2000,"[450.7695347954192, 243.25394440270497, 158.23046520458152, 215.9999999999998]",Senior,Mongoloid,unmasked,mid-light,Happiness,Male
11289427_dup.jpg,1335,2000,"[768.3524255751213, 265.116244167451, 203.64757442486948, 294.8837558325493]",Senior,Mongoloid,unmasked,light,Happiness,Male
11293992_dup.jpg,1335,2000,"[593.9821635430309, 255.48685199098423, 184.01783645696545, 270.4641076429195]",Senior,Mongoloid,unmasked,light,Happiness,Male
1144043_dup.jpg,2000,1330,"[370.2348864189254, 659.0000000000036, 239.76511358107643, 338.569812824933]",40-50s,Mongoloid,unmasked,mid-dark,Neutral,Male
11559793_dup.jpg,2000,1334,"[546.9969790604121, 306.0000000000025, 245.80483350334444, 353.1272954075686]",Senior,Mongoloid,unmasked,light,Happiness,Male
11595915_dup.jpg,2000,1333,"[635.6332391557248, 340.999999999998, 362.091690211068, 437.5454545454548]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
11622793_dup.jpg,1333,2000,"[1418.1762127875631, 315.45224071387213, 221.61473889778287, 282.3697973951028]",40-50s,Mongoloid,unmasked,mid-light,Anger,Male
11642694_dup.jpg,1333,2000,"[765.3373852617453, 280.05719557919764, 329.7348982911069, 427.4338054042978]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
11649435_dup.jpg,2000,1331,"[664.6080586080582, 258.5702479338841, 146.39194139194177, 203.29752066115717]",40-50s,Mongoloid,unmasked,mid-light,Neutral,Male
11687815_dup.jpg,1333,2000,"[1124.9999999999986, 212.2042419198736, 265.0381502198971, 350.7957580801261]",40-50s,Mongoloid,unmasked,light,Neutral,Male
11688047_dup.jpg,1333,2000,"[625.0, 296.26446280991775, 183.17334705577204, 238.9504132231407]",40-50s,Mongoloid,unmasked,light,Neutral,Male
11707279_dup.jpg,1331,2000,"[659.0007610721358, 217.0, 274.99797047430434, 383.9999999999993]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
1173567_dup.jpg,2000,1500,"[454.3761779847909, 722.7250046710242, 173.6238220152091, 231.7265463909657]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
1178145_dup.jpg,1328,2000,"[1067.223999012784, 220.09385871751087, 380.5876934467684, 480.96755410735824]",20-30s,Mongoloid,unmasked,light,Neutral,Male
1185346_dup.jpg,1328,2000,"[919.9991707721565, 236.00000000000017, 459.00170723379154, 604.9999999999982]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
1186478_dup.jpg,2000,1500,"[527.9999999999949, 330.04904036609463, 115.43781162489152, 184.83013455364943]",20-30s,Mongoloid,unmasked,light,Anger,Male
11869219_dup.jpg,2000,1333,"[255.00945155392995, 580.999999999997, 364.99054844606695, 373.99999999999847]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
11869306_dup.jpg,1333,2000,"[1216.7464882749664, 308.0413223140498, 243.98698228275987, 354.13223140495893]",Baby,Mongoloid,unmasked,light,Happiness,Male
11870325_dup.jpg,1334,2000,"[1275.4709774599883, 426.2409761837227, 112.52902253999902, 159.60239394798376]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
11946120_dup.jpg,2000,1333,"[565.9999999999993, 430.99999999999994, 315.9999999999997, 400.0000000000001]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
11959607_dup.jpg,1333,2000,"[1193.0022505626325, 195.9999999999987, 289.99574893723616, 397.9999999999963]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
1197359_dup.jpg,1335,2000,"[443.06909180654793, 282.86143533491605, 352.96811147389644, 421.1026404926431]",40-50s,Mongoloid,unmasked,light,Happiness,Male
11979273_dup.jpg,2000,1334,"[788.8339416900445, 840.8039511958342, 142.8654196635817, 194.75954301327548]",20-30s,Mongoloid,unmasked,light,Neutral,Male
12021827_dup.jpg,2000,1334,"[547.8363602274205, 318.9999999999964, 281.01428636960094, 390.3998166635747]",Senior,Mongoloid,unmasked,mid-light,Happiness,Male
12092505_dup.jpg,1331,2000,"[1006.1635378255445, 229.75386194132267, 343.8364621744452, 477.5811878103706]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
12094299_dup.jpg,1331,2000,"[986.5957417837607, 355.7717003567191, 348.85846866748034, 425.10991324239194]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
12128961_dup.jpg,1334,2000,"[1182.954482653087, 314.30222590704506, 230.74252891151488, 316.12537934732023]",20-30s,Mongoloid,unmasked,light,Happiness,Male
1216107_dup.jpg,2000,1500,"[624.9999999999987, 546.9999999999962, 373.9999999999991, 513.9999999999991]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
12195723_dup.jpg,1333,2000,"[834.3913608655114, 278.8123987786223, 257.6975139375764, 368.94608541766087]",20-30s,Mongoloid,unmasked,light,Neutral,Male
12206497_dup.jpg,2000,1331,"[475.75735263824333, 231.93301476042134, 167.49117683410492, 233.11009186157477]",20-30s,Mongoloid,unmasked,light,Happiness,Male
12278365_dup.jpg,1500,2000,"[1136.0297936247982, 196.99999999999795, 235.8212703607347, 314.9999999999997]",20-30s,Mongoloid,unmasked,light,Neutral,Male
12285793_dup.jpg,1333,2000,"[842.4671089508066, 266.7586084436369, 319.01709960876224, 419.3126311202608]",40-50s,Mongoloid,unmasked,light,Happiness,Male
