file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
10980905_pmale.jpg,1333,2000,"[588.4964697477319, 551.3808179621348, 163.00000000000114, 189.49844854343092]",0,1,1,3,4,0
11212312_pmale.jpg,2000,1333,"[572.3649841360785, 288.07628305172454, 147.90653014144698, 211.286308594828]",0,1,1,1,4,0
11229559_pmale.jpg,1333,2000,"[695.2920778004309, 259.20551124822043, 207.70792219956616, 295.53663779558315]",0,1,1,1,4,0
11233929_pmale.jpg,2000,1333,"[668.8493844579666, 234.77368662161956, 210.51463745259397, 323.77089888612755]",0,1,1,1,3,0
11529835_pmale.jpg,1335,2000,"[1051.973320936069, 265.3535602868222, 305.73114107116356, 408.34749220077686]",0,1,1,1,3,0
11640748_pmale.jpg,2000,1472,"[674.6160117035085, 1276.8580453503023, 153.3839882964938, 219.21293197454767]",0,1,1,1,3,0
11641379_pmale.jpg,1334,2000,"[964.2808570536495, 539.9999999999978, 191.78211448196907, 273.34300050356444]",0,1,1,3,3,0
1171242_pmale.jpg,2000,1328,"[561.8147583004016, 305.81029359233355, 225.43395124222928, 326.8758825630691]",0,1,1,3,3,0
11747798_pmale.jpg,1333,2000,"[858.1905868717657, 535.6304053254208, 247.01491377809032, 302.0694639244438]",0,1,1,3,3,0
11884807_pmale.jpg,1333,2000,"[331.718903754369, 259.9999999999994, 219.33731549475564, 288.1701155829404]",0,1,1,1,0,0
1188687_pmale.jpg,1328,2000,"[377.35810514159454, 211.31558658118166, 300.7717853122394, 397.68441341881845]",0,1,1,1,3,0
1188897_pmale.jpg,2000,1328,"[146.99999999999994, 860.7126410767243, 189.99999999999997, 211.28735892327558]",0,1,1,3,3,0
1189122_pmale.jpg,2000,1328,"[451.6878226143467, 454.679115650861, 200.37564522868544, 187.64176869828185]",0,1,1,3,3,0
11899347_pmale.jpg,2000,1333,"[480.24537241476423, 453.0000000000001, 352.5630318291194, 443.76234748703445]",0,1,1,1,4,0
11911625_pmale.jpg,1333,2000,"[1159.6709643308639, 209.33346550364757, 290.32903566913456, 463.6665344963484]",0,1,1,1,3,0
11912071_pmale.jpg,2000,1333,"[426.00322388059715, 147.00000000000017, 291.99032835820884, 403.00000000000017]",0,1,1,1,3,0
1191426_pmale.jpg,1328,2000,"[1455.2423392322569, 522.632617562707, 135.7576607677604, 188.32469791464632]",0,1,1,3,4,0
1192441_pmale.jpg,1328,2000,"[1319.676146284043, 420.1158567104215, 170.37695877058076, 203.39994785722547]",0,1,1,1,3,0
11972041_pmale.jpg,2000,1333,"[724.5668725602412, 511.8411836414718, 241.12363841424593, 296.27735956901745]",0,1,1,1,3,0
12049910_pmale.jpg,2000,1333,"[703.0270728506762, 146.9119624782329, 155.90319692784254, 221.70977324849108]",1,1,1,3,4,0
12131956_pmale.jpg,2000,1328,"[550.3425954634587, 545.5260059333845, 330.6574045365404, 431.8959762664571]",4,1,1,3,3,0
1229898_pmale.jpg,1328,2000,"[719.8257559587838, 142.09282470537022, 212.69697616485533, 288.9071752946298]",3,1,1,3,3,0
12321075_pmale.jpg,1331,2000,"[1318.9558130172413, 341.44651631681035, 193.52872153879264, 240.58343454577482]",0,1,1,1,4,0
12339610_pmale.jpg,2000,1333,"[776.1236384142425, 376.63981790130833, 180.59797865875106, 246.47872530917968]",4,1,1,3,4,0
12342605_pmale.jpg,1331,2000,"[1200.3355173746036, 211.35780178001474, 112.94926089341352, 160.4526005933378]",0,1,1,1,4,0
12354201_pmale.jpg,1331,2000,"[849.8186650323183, 200.20723823894065, 245.164366756479, 336.18009484290883]",0,1,1,1,3,0
12358722_pmale.jpg,2000,1334,"[405.47489973373416, 122.93301476041921, 154.3982357713418, 164.48084316133279]",0,1,1,3,4,0
12374522_pmale.jpg,1333,2000,"[1489.9055426965665, 379.762422891203, 226.09445730342335, 307.4096984248583]",5,1,1,3,3,0
12392956_pmale.jpg,1331,2000,"[451.252909455158, 317.39331124806, 367.8882851418914, 475.8200662558186]",0,1,1,3,3,0
12393122_pmale.jpg,1331,2000,"[1186.788208104419, 326.108807909554, 363.2823891941044, 455.4267550077584]",0,1,0,3,4,0
12563999_pmale.jpg,1333,2000,"[1268.1860042183746, 526.0000000000003, 286.0883974689767, 403.00000000000017]",0,1,1,1,3,0
12666411_pmale.jpg,2000,1333,"[512.0415322577564, 732.904454460298, 269.81010584725243, 395.44950663947935]",0,1,1,1,3,0
12688182_pmale.jpg,1500,2000,"[711.3524499316976, 230.99999999999974, 260.2406863698456, 305.7600451669289]",0,1,1,1,4,0
12750194_pmale.jpg,2000,1333,"[525.225783540899, 124.99999999999999, 172.77421645910115, 234.84068483612774]",4,1,1,3,3,0
12757142_pmale.jpg,2000,1333,"[601.5141093997678, 681.0, 298.97842091800186, 430.9999999999999]",0,1,1,1,4,0
12795996_pmale.jpg,2000,2000,"[912.023804441896, 320.4791711133359, 418.97619555809854, 517.8222821660631]",0,1,1,3,4,0
12796074_pmale.jpg,2000,2000,"[869.1628700203859, 504.51683112017207, 262.06188329935065, 351.3202988594374]",0,1,1,1,4,0
12916914_pmale.jpg,1334,2000,"[1131.3644572917212, 243.08390698641864, 346.63554270827166, 488.37413952036883]",0,0,1,1,4,0
12933507_pmale.jpg,2000,1500,"[469.00000000000006, 399.2920778004322, 240.00000000000009, 306.70792219956786]",0,1,1,1,4,0
12934558_pmale.jpg,1333,2000,"[931.7612036559244, 445.2725830869299, 257.72559831265204, 366.3032225507633]",0,1,1,1,0,0
13004131_pmale.jpg,2000,1333,"[647.5507361389505, 206.00000000000006, 247.44926386104927, 319.2673171722954]",4,1,1,3,3,0
13082438_pmale.jpg,2000,1333,"[269.0000000000001, 160.9734474726879, 235.72404233890086, 323.9468949453761]",4,1,1,3,3,0
13085986_pmale.jpg,1347,2000,"[1053.0000000000018, 542.2570602311724, 156.71921686031254, 183.51412046234475]",0,1,1,1,4,0
13086084_pmale.jpg,2000,1333,"[552.8605114391706, 784.8483905184403, 209.0830763310732, 265.1516094815596]",0,1,1,3,3,0
13103925_pmale.jpg,2000,1333,"[451.8745646995006, 619.8672373634406, 264.2006964807992, 292.893789890751]",4,1,1,3,4,0
13104111_pmale.jpg,2000,1333,"[392.99714487632497, 618.9999999999998, 260.99000706713787, 327.99999999999955]",4,1,1,3,3,0
13149662_pmale.jpg,2000,1365,"[375.9999999999992, 619.9967767518517, 390.9999999999993, 452.0018418560843]",0,1,1,1,5,0
13175266_pmale.jpg,2000,1331,"[530.4703901930831, 507.26552527312185, 151.7944147103804, 220.73447472688238]",4,1,1,1,3,0
13207831_pmale.jpg,2000,1333,"[480.5176070202411, 276.9246649746681, 278.75307630668965, 399.7371745185781]",4,1,1,3,6,0
1322864_pmale.jpg,2000,1328,"[569.5521949052676, 391.0000000000008, 442.3687245685186, 653.7302788832817]",0,1,1,1,4,0
13310980_pmale.jpg,1334,2000,"[1268.8685041170131, 668.5493602003287, 239.34664173092168, 345.15800235505]",0,1,1,1,3,0
13465472_pmale.jpg,2000,1333,"[410.00000000000006, 525.0, 421.99999999999983, 523.5319064931349]",1,1,1,3,5,0
1348515_pmale.jpg,1335,2000,"[1040.6807085585538, 367.8881732770892, 409.3192914414467, 536.1118267229114]",0,1,1,3,3,0
1348516_pmale.jpg,1335,2000,"[952.0493445624112, 125.00000000000027, 645.0080853464501, 966.8753170368199]",0,1,1,3,3,0
13605095_pmale.jpg,2000,1333,"[621.6673735026882, 468.7500034705151, 262.4662708384968, 326.78587904009845]",0,1,1,1,5,0
13636427_pmale.jpg,1333,2000,"[768.8757324238347, 421.99999999999943, 168.75282730272696, 210.0]",1,1,1,3,3,0
13756597_pmale.jpg,2000,1333,"[428.99999999999983, 721.9999999999994, 530.4437851453312, 664.4468225114413]",1,1,1,1,4,0
13860967_pmale.jpg,2000,1330,"[556.4719453127207, 371.8313078600104, 217.11074717849394, 282.389230254667]",0,1,1,1,3,0
13868099_pmale.jpg,2000,1331,"[695.3253833804473, 384.0000000000004, 137.77548257017932, 177.99999999999994]",0,1,1,1,4,0
13908339_pmale.jpg,2000,1333,"[617.6558484360122, 544.0000000000041, 240.23131246550878, 264.4311987975468]",0,1,1,1,4,0
13915258_pmale.jpg,2000,1333,"[661.5190444802589, 396.002389853699, 182.33708951236702, 255.40445618452705]",0,1,1,1,3,0
13955646_pmale.jpg,2000,1333,"[659.4853625474107, 417.4193178772268, 232.12049243362932, 280.1540826555394]",0,1,1,1,4,0
13997953_pmale.jpg,1331,2000,"[634.3816040911958, 301.0000000000001, 391.90555721288, 539.1721310477689]",1,1,1,1,3,0
14109165_pmale.jpg,2000,1333,"[353.4897796961905, 548.9139214377432, 268.8163878143859, 316.7510095793751]",0,1,1,1,4,0
1424363_pmale.jpg,1328,2000,"[1109.702883358184, 302.9999999999999, 541.7973375714731, 771.4253175545003]",0,1,1,1,3,0
1431143_pmale.jpg,2000,1330,"[385.40130828921554, 545.7389615134989, 304.8678659317804, 332.07473056295356]",0,1,1,3,3,0
14366774_pmale.jpg,1331,2000,"[653.0199986293828, 196.27498008117811, 354.911821109959, 470.18912712692895]",1,1,1,1,1,0
14400958_pmale.jpg,1334,2000,"[558.4498881287606, 233.67632101350813, 251.61313284150899, 360.323678986491]",1,1,1,1,3,0
14588316_pmale.jpg,1986,2000,"[288.1372992090076, 256.86067093505756, 144.13413265544398, 209.13932906494207]",0,1,1,1,4,0
14755484_pmale.jpg,1333,2000,"[907.2102277516559, 180.99999999999937, 292.7897722483451, 396.7620775458796]",0,1,1,1,3,0
14878265_pmale.jpg,1333,2000,"[867.8406772569107, 356.240794898644, 385.1593227430885, 492.1258927678452]",0,1,1,1,3,0
14985736_pmale.jpg,1626,2000,"[566.9341520993629, 444.00000000000057, 305.0658479006317, 394.13875033505053]",0,1,1,3,3,0
15000793_pmale.jpg,2000,2000,"[531.5983001539081, 581.0, 331.2422953094657, 441.00000000000006]",4,1,1,1,3,0
15001393_pmale.jpg,2000,1328,"[396.45763116707434, 134.0000000000002, 460.7175013042637, 619.2171314721351]",1,1,1,3,3,0
15045958_pmale.jpg,1333,2000,"[1148.0715281094758, 260.7296167167016, 221.93680498970937, 288.5185302575422]",0,1,1,1,3,0
15108424_pmale.jpg,1333,2000,"[899.5424305340921, 597.9999999999993, 290.8486106818477, 356.2538027467036]",3,1,1,1,4,0
15136095_pmale.jpg,1552,2000,"[1213.5450333888089, 449.881519239415, 335.3599491218096, 467.90011053212845]",0,1,1,3,3,0
15149741_pmale.jpg,1333,2000,"[998.268023581164, 113.00000000000011, 208.41793360181455, 296.16881087581106]",0,1,0,1,3,0
15150055_pmale.jpg,1333,2000,"[1259.0000000000011, 365.99329878796465, 76.95312171023161, 214.2150541734193]",0,1,0,1,4,0
1515534_pmale.jpg,1330,2000,"[1085.897152255942, 267.2301311896785, 339.05724126630946, 464.71295380964386]",0,1,1,1,4,0
1516749_pmale.jpg,2000,1333,"[371.99999999999994, 500.0000000000009, 459.47736384810514, 499.9894820710831]",2,1,1,1,3,0
1518022_pmale.jpg,2000,1333,"[982.2897935512628, 985.472611366556, 248.45261218094993, 305.8525745924544]",0,1,1,3,3,0
1524788_pmale.jpg,2000,1328,"[550.9369699989147, 397.0, 306.1345914774181, 331.89730463861866]",0,1,0,1,4,0
1526450_pmale.jpg,2000,1330,"[531.0278691209351, 306.53020114745175, 257.9721308790644, 300.28256821811715]",0,1,1,1,3,0
1527238_pmale.jpg,1330,2000,"[829.210385209808, 381.90675882590926, 301.7896147901892, 347.2813979662187]",0,1,1,1,4,0
15864651_pmale.jpg,1333,2000,"[1046.9248985284228, 254.47411233455918, 370.0817542965665, 500.0444179229809]",0,1,1,1,4,0
15887938_pmale.jpg,1329,2000,"[1217.2590056392214, 242.84990550080008, 191.74099436077577, 181.6376301196081]",0,1,1,1,0,0
16069797_pmale.jpg,2000,1333,"[706.5311845518328, 431.0000000000004, 408.13703715407917, 333.8722750268996]",4,1,1,1,4,0
1626120_pmale.jpg,1328,2000,"[459.00000000000006, 318.999999999999, 407.5101574271621, 557.8677689238698]",0,1,1,1,3,0
16289996_pmale.jpg,1333,2000,"[766.9310926533825, 274.4999930589747, 288.80763907183535, 436.18674738852684]",0,1,1,1,3,0
16290006_pmale.jpg,1333,2000,"[1268.8320711682609, 210.00000000000017, 165.16792883173932, 231.3266046625194]",0,1,1,1,3,0
16318916_pmale.jpg,1329,2000,"[707.12668052963, 332.2761983914832, 194.884892582897, 213.82859517445632]",0,1,1,1,4,0
16331983_pmale.jpg,1333,2000,"[796.3351083693811, 197.72292753872867, 191.19564240172974, 231.277072461271]",0,1,1,1,3,0
16521373_pmale.jpg,1333,2000,"[956.0000000000001, 0.0, 344.0, 224.99999999999994]",0,1,1,1,3,0
16816057_pmale.jpg,1331,2000,"[453.01199917762807, 186.39999789918122, 502.98800082237204, 604.325022019642]",0,1,0,1,1,0
1684442_pmale.jpg,1328,2000,"[1179.9433371576008, 431.23165148698195, 185.83990794609784, 228.23192347678273]",0,1,1,1,3,0
16872279_pmale.jpg,1331,2000,"[944.0017483867815, 251.0, 359.9953376352532, 458.0000000000003]",0,1,1,1,3,0
1717007_pmale.jpg,1328,2000,"[1182.695828158539, 306.00000000000006, 345.30417184146177, 487.99999999999983]",0,1,1,1,3,0
17207945_pmale.jpg,1333,2000,"[765.9999999999995, 401.0000000000002, 377.62101562950636, 424.5139057279308]",0,1,1,1,0,0
17422594_pmale.jpg,1333,2000,"[1356.9523055867726, 650.0802653704841, 149.04769441322745, 193.22631283935473]",0,1,1,1,3,0
17422735_pmale.jpg,1333,2000,"[832.4077476866637, 196.9999999999993, 223.59225231333306, 275.8313078600106]",0,1,1,1,5,0
17450572_pmale.jpg,2000,1332,"[388.99199999999905, 333.99999999999983, 349.01099999999866, 452.9999999999997]",1,1,1,2,4,0
17451851_pmale.jpg,1333,2000,"[981.0, 268.99999999999966, 259.1680555165316, 332.7849551697053]",0,1,1,1,3,0
17737659_pmale.jpg,1445,2000,"[881.0576571969832, 334.89226826201065, 530.5135534881653, 628.8751293297128]",0,1,1,0,4,0
17739891_pmale.jpg,1333,2000,"[805.6446611652914, 314.49740000000025, 470.96194048512154, 607.2206000000006]",0,1,1,1,0,0
17829751_pmale.jpg,1333,2000,"[1035.5498961874746, 277.43654931332424, 273.4501038125255, 367.8900553491954]",1,1,1,1,4,0
17904051_pmale.jpg,2000,1333,"[561.4784311586394, 187.82356950825806, 151.5215688413627, 188.24869931930263]",1,1,1,1,3,0
17948692_pmale.jpg,1353,2000,"[696.6082881931652, 256.00000000000045, 289.9290636580657, 361.4167234700333]",1,1,1,1,4,0
18047544_pmale.jpg,1334,2000,"[597.1597687492397, 419.0000000000024, 213.5739500020266, 290.0]",0,1,1,1,3,0
18094878_pmale.jpg,2000,1599,"[878.7863528412503, 388.28902499999936, 504.60682357937486, 617.1678530000004]",1,1,1,3,3,0
18135619_pmale.jpg,1333,2000,"[443.9977494373589, 215.99999999999918, 368.01150287571846, 279.7354740601389]",0,1,1,1,5,0
18137009_pmale.jpg,1333,2000,"[757.8891759706875, 438.5815745270367, 427.01697594049955, 370.1765829256762]",0,1,1,1,5,0
18160925_pmale.jpg,1333,2000,"[972.8658153799732, 350.7670916344904, 374.13418462003256, 497.64461690267586]",0,1,1,3,4,0
18289585_pmale.jpg,1333,2000,"[924.101010668629, 315.5928455322049, 232.05050533431546, 288.0031172653062]",4,1,1,1,3,0
18479973_pmale.jpg,2000,1333,"[323.77161606264224, 584.9347403783769, 410.5153161388672, 372.7188107060863]",1,1,1,1,4,0
